ensembl,TCGA-BC-A10Q-11A-11R,TCGA-BC-A10R-11A-11R,TCGA-BC-A10T-11A-11R,TCGA-BC-A10U-11A-11R,TCGA-BC-A10W-11A-11R,TCGA-BC-A10X-11A-11R,TCGA-BC-A10Y-11A-11R,TCGA-BC-A10Z-11A-11R,TCGA-BC-A110-11A-11R,TCGA-BC-A216-11A-11R,TCGA-BD-A2L6-11A-21R,TCGA-BD-A3EP-11A-12R,TCGA-DD-A113-11A-12R,TCGA-DD-A114-11A-12R,TCGA-DD-A116-11A-12R,TCGA-DD-A118-11A-11R,TCGA-DD-A119-11A-11R,TCGA-DD-A11A-11A-11R,TCGA-DD-A11B-11A-11R,TCGA-DD-A11C-11A-11R,TCGA-DD-A11D-11A-12R,TCGA-DD-A1EB-11A-11R,TCGA-DD-A1EC-11A-11R,TCGA-DD-A1EE-11A-11R,TCGA-DD-A1EG-11A-11R,TCGA-DD-A1EH-11A-11R,TCGA-DD-A1EI-11A-11R,TCGA-DD-A1EJ-11A-11R,TCGA-DD-A1EL-11A-11R,TCGA-DD-A39V-11A-11R,TCGA-DD-A39W-11A-11R,TCGA-DD-A39X-11A-11R,TCGA-DD-A39Z-11A-21R,TCGA-DD-A3A1-11A-11R,TCGA-DD-A3A2-11A-11R,TCGA-DD-A3A3-11A-11R,TCGA-DD-A3A4-11A-11R,TCGA-DD-A3A5-11A-11R,TCGA-DD-A3A6-11A-11R,TCGA-DD-A3A8-11A-11R,TCGA-EP-A12J-11A-11R,TCGA-EP-A26S-11A-12R,TCGA-EP-A3RK-11A-11R,TCGA-ES-A2HT-11A-11R,TCGA-FV-A23B-11A-11R,TCGA-FV-A2QR-11A-11R,TCGA-FV-A3I0-11A-11R,TCGA-FV-A3I1-11A-11R,TCGA-FV-A3R2-11A-11R,TCGA-G3-A3CH-11A-11R
ENSG00000221983.6,47.55083927,40.46958,45.39248007,49.76217806,64.72225966,38.65491915,56.53077931,56.97285817,41.83208131,37.79194293,72.52275238,42.69891047,35.27428672,44.82639559,48.0111924,56.80892947,32.32175948,40.37324927,42.7932791,41.87003845,45.36426585,41.59058482,32.65837732,39.57246255,51.32930070000001,49.61816853,44.43039991,49.93731622,55.86452389,51.99584263,49.85646714,56.44370304,53.89202941,121.43195086,62.30460571,69.91311701,77.95659013,49.8475462,68.58512412,59.17421368,41.44836401,58.2198571,45.27946936,53.62977171,60.39748223,70.87392721,39.32979954,40.13331622,71.07038682,44.19899068
ENSG00000223723.1,1.48076456,1.6729046000000003,1.16833002,1.36860644,1.24712458,1.96314871,1.94138575,1.45499943,1.89974602,1.08145519,1.08890971,1.92656627,1.28206687,1.27260436,1.63736703,2.22492483,3.03074118,2.19520511,1.32394538,2.08182172,1.51204343,3.76999011,2.76241742,1.6637605,1.18499781,1.071585,2.52877289,1.63288326,1.76077011,1.78977326,1.72055651,1.89987686,0.77199056,0.69857392,1.84546827,1.3203638999999998,1.38916314,1.51004807,0.68973887,1.38160724,1.20436624,1.80070731,1.52706133,1.05011705,1.88981108,1.52161476,2.02849978,1.78560901,1.23970524,1.18752067
ENSG00000223803.1,2.28483564,1.56654091,2.17734231,2.94062261,2.3059578,2.49333591,2.61302679,1.83936178,1.69997114,1.70892451,3.49358532,1.52806521,0.46724215,0.70271756,0.2966694,1.43004656,0.39075593,0.58595969,0.46794621,0.64662644,0.48432641,2.87151582,0.46417669,1.66745775,2.4396269,2.05945243,0.51054392,1.33335017,0.93104213,2.18015134,1.3436727,1.87170895,2.44225411,6.902350900000001,1.67284794,3.18440705,2.82758739,1.48193547,2.48399202,1.1943412,0.31653215,1.74649247,1.02303128,2.33213495,1.36164959,2.97077167,0.60706927,1.7125138999999998,3.1633407000000004,1.5807905
ENSG00000224916.7,4.92552243,3.33341054,2.80947394,3.28302622,4.04544384,4.1472717,4.40138465,6.64391405,5.1204459,4.00911525,3.38461001,5.58733186,5.35706283,4.39150449,5.56402856,6.42946896,3.22069205,3.59841407,5.94079336,6.36373757,4.87239256,6.21716931,4.18241224,5.07224089,6.68177889,4.46796461,4.18965092,6.31241604,8.04916604,5.73551129,5.28947156,6.59996067,5.36468023,6.4754839,6.45021236,5.56270122,6.23138158,6.53596472,6.09271207,6.19046177,3.22416295,6.35956252,6.39324637,5.09348396,5.51585881,6.22323646,4.33146752,7.19438421,6.30023985,4.93683727
ENSG00000226360.5,1.50186391,1.8935638,2.2708478,2.44879364,2.57413534,2.13289773,2.44162012,2.1409915,1.47906022,1.30060745,2.0291799,1.20067417,0.48372462,0.654756,0.46801483,0.78959626,0.21575481,0.56079578,0.47368788,0.238022,0.53483898,1.40429958,0.31324807,0.50219028,1.26105241,0.53065645,0.54210657,1.35616823,1.40381293,1.55608587,1.22878044,1.2753323,1.7799987000000002,4.9508864,1.51574707,2.60076189,3.26188598,1.24252258,1.40669675,1.41311184,0.34954471,0.67940797,1.1014846,1.21339253,1.45515689,2.63620186,0.9497096,1.27059601,1.45059087,1.48380949
ENSG00000228253.1,4452.35466843,3182.19500688,6004.83660915,5765.12940731,6295.91867456,3911.65164411,3711.80892537,1644.66177811,1387.48105745,7817.19507244,3786.56516411,2072.34262525,5191.26345233,3990.06085999,7850.64639829,4904.96156254,1819.30868077,5109.0930193,5717.6245421,2721.45391071,3114.28902575,988.80023281,3635.46778553,2184.96282466,2303.04390838,5408.38077666,3941.60397801,3218.46932119,3610.63744405,2509.64780986,2058.81329456,1955.92720403,4436.91738497,161.77472589,2152.50958253,968.12897068,1535.06382825,2045.30959015,4441.94266737,5086.16258474,3895.82271153,1748.97759837,3059.04147129,1757.13499085,3275.36884361,1955.35822856,2553.65012037,2770.82888729,2154.70823657,2902.23973068
ENSG00000228265.4,0.55167057,0.31570049,0.41490367,0.58950642,0.71767859,0.58655089,0.55454586,0.74136259,0.26119915,1.04695973,0.74428377,0.47329022,0.62711871,0.49778253,0.74579928,0.83060307,0.62643971,0.53595651,0.60480206,0.64287633,0.62597282,0.62399136,0.55378164,0.31648667,0.74312526,0.65520276,0.4099709,0.62792403,0.72627338,0.2854766,0.77648029,0.68891189,0.62644728,1.3468106000000002,0.81877969,0.81127188,1.14455543,0.58933639,1.0638217,0.76333796,0.54285133,0.603781,0.61025892,0.61532335,0.79915078,0.71201475,0.528105,0.43096611,0.94349846,0.45577058
ENSG00000228278.3,1332.63468213,1331.16981474,1815.53104664,1316.70373584,1046.79930825,1638.22150031,922.43283894,1358.86188198,2665.42460821,3761.4401002,1326.4854541,1292.57613698,2691.31479285,1914.83369296,960.34563381,1738.79005924,3715.41029231,1589.06719343,1403.06283397,1570.48547181,1963.56124045,831.34917181,2440.71437478,1596.82216929,1953.15765144,1816.45872852,861.96143162,2197.25766248,921.34157937,3378.29982962,2352.59632037,1935.72853091,2480.20931741,5078.87066636,1620.31916282,747.50813087,3239.15549754,2697.3305524,1761.29114094,1435.09524246,1293.65025686,1297.18430248,1090.94172081,1179.77231016,1071.76849733,1041.35878032,1979.60499315,1407.36533522,1247.60351249,1450.9410467
ENSG00000228300.12,11.79702122,10.10574403,12.23203705,13.63510868,21.98018188,10.54386939,11.60642542,17.9454575,13.34438234,9.72773389,15.35794682,12.99570985,11.56280509,13.95101038,11.78560813,13.25745527,10.92085337,8.64430834,14.65932733,12.89714579,14.16097108,12.67350272,7.51826554,11.52144668,16.30063022,13.09484942,10.60521626,11.15717162,15.80116545,15.08378706,16.17783776,16.91222542,18.7468896,40.99211225,14.63895979,17.49027951,25.01561098,17.67780756,31.76414934,25.21724121,15.86124873,17.76248653,13.8550065,19.23772061,13.95959726,14.63033932,13.35386321,11.32402749,22.50549423,15.34512918
ENSG00000228474.4,77.7652186,65.39865208,76.64608327,85.71044308,108.65625215,63.33441479999999,72.81362552,91.34927627,60.40711715,80.33865951,104.68072225,76.53895075,78.13796425,78.46198294,85.60206197,110.15367869,67.49914818,66.77495681,71.07055143,74.24962358,75.01333701,59.37927305,52.2408602,67.20851976,85.68762664,84.21126796,75.35097370000003,93.09538534,100.72826011,96.00682743,81.65755065,100.21588259,96.21190463,111.78627037,91.38292067,93.77170841,90.83617487,89.14972045,99.33842089,99.52447833,58.83800066,92.47422581,79.36958461,96.37927567,103.4973429,114.53378433,63.14702558,75.37502535,99.99858278,66.96043905
ENSG00000229314.5,5150.91144196,3249.05388487,3689.61649935,3746.72163576,1614.92268538,3367.59954726,3180.31885525,5767.67623172,10422.3685244,13268.9394731,3741.23876531,1947.62368018,7268.75287595,4018.75086509,2853.39993043,5045.82981379,13750.3892126,11614.9100751,3538.01615131,6952.26056882,3566.66355969,7362.70499023,10500.2848448,8456.58998062,6552.11877651,3814.84649468,1473.94418198,12692.7941921,1851.23257519,13507.4601709,5807.88732828,8085.49628782,8670.58652379,14114.809659,5871.40064217,5496.17701197,16130.5499677,11927.7219731,5699.05346937,3924.31696733,3108.0893018,3474.51733873,2143.03822229,3550.60528124,3047.07841075,3146.83712125,7052.21803486,4031.74431158,4117.33318147,2145.82573926
ENSG00000229833.8,6.17523146,5.38276732,6.57125832,6.7776335,9.15337893,4.47035102,5.67966633,5.20771825,4.51933359,6.09670368,6.20972835,4.4126457000000014,4.46089973,5.29174811,7.60802391,8.9708469,3.02571827,3.4840847000000004,4.7426981,3.61761281,4.45056703,2.88703753,3.52941562,5.5800429000000005,10.04189154,7.43629312,6.14563265,6.2987993,7.20057533,5.75146056,6.31208411,7.05200522,7.48517883,14.31030468,7.94341933,7.06809268,6.2638157,6.55967834,12.5180804,6.12388074,5.01746239,6.23072989,5.62390713,5.21457617,6.43904742,7.20039351,4.47918684,4.83380192,7.69461251,6.16081057
ENSG00000231747.1,4.85516208,5.22219617,5.39786812,5.31753301,7.49010395,3.76802931,4.13202007,1.04687006,1.13647095,2.87157985,4.36777154,1.65019256,0.70281549,1.10105467,0.50999277,1.50950524,0.34286384,0.43090072,0.70387452,0.64842763,1.24117075,0.69931065,0.72406393,0.45602794,3.22719567,1.23911344,1.29960612,2.88524388,1.72363489,1.70632131,2.18955023,2.23633334,2.88988732,6.59813931,2.15065087,2.86064421,2.88609696,1.87133913,3.38508448,1.31173168,0.63482771,1.19410728,1.48752738,1.88889439,1.76186127,4.89414832,1.01460046,1.60995388,2.41943814,1.32099485
ENSG00000232112.3,26.22130454,22.36120716,29.26699804,33.3986401,43.36577367,22.72056163,29.22382903,34.6145516,24.48805104,39.80934859,34.89004384,24.39001371,28.52064142,23.91800089,36.27456043,49.45723648,18.40223751,22.03908123,25.21732973,20.71021311,25.15605844,17.39980843,20.63732049,21.77583508,43.08231729,33.35625862,25.14826196,42.6529114,36.52361273,31.6805649,28.24190043,28.24503324,33.33130097,52.84781436,34.54379597,34.15758839,36.09935043,30.96581586,36.49742051,21.57094354,19.20869406,26.14511356,28.08261305,30.34909732,35.34604638,36.08297119,20.2427491,23.10540602,41.89104562,28.679065
ENSG00000232573.1,30.27928082,23.67377531,27.69291165,34.95515125,39.80497008,31.88959443,29.67987876,30.20826493,26.48053047,19.22171568,37.91877082,15.0555689,5.96479342,7.13931138,7.61060724,9.03187307,4.15697806,7.67981223,5.2436526,6.970724799999998,6.73248063,21.12178815,5.61840354,4.06382353,26.37315097,13.67125873,9.42542625,20.03758038,14.32372513,20.45518228,25.4082791,18.87807858,35.37631070000001,84.05248949,23.50930878,37.77248792,40.00735358,22.84212597,52.63407003,18.34469361,4.91635048,19.28911413,18.84989565,67.40671566,19.7004622,30.38494437,14.76771367,16.89741115,27.65213797,22.6916311
ENSG00000233927.4,50.79534826,37.79215272,54.69557865,69.00847916,58.27041869,33.78032723,51.22279982,73.30045471,43.49662313,41.42326838,63.13004159,42.14591024,37.58664329,39.32266857,42.83415804,54.26796034,30.52100771,35.55246185,56.77629608,47.64101968,58.5854394,41.52963401,31.18461296,56.33544902,58.79326187,47.10207783,49.8204279,58.01419472,57.83161775,62.96614541,51.09158525,55.80339959,61.86429071,152.40072255,80.13783929,112.65272005,121.57977667,55.70604069,83.27644816,63.33639778,50.18655404,94.24046098,52.61924499,58.72286519,53.94527803,83.31299150000002,48.60278585,54.67881532,109.98985793,63.67624091
ENSG00000234498.3,2.70128351,0.95106198,1.78763736,1.76679578,2.1632245,2.47032795,2.79224537,3.7027227,2.25343241,0.76447695,4.13034718,1.14648318,0.55240451,0.62309931,1.27770356,1.20128361,0.23098873,0.55420818,0.5532369,1.27414077,0.47716887,1.81869404,0.7926827,0.40323653,2.27060967,1.27151743,0.46430671,1.45192396,1.37592433,2.13745463,2.03536629,1.95390642,2.59865462,5.14792526,2.38344382,2.66674482,3.67128694,1.55737061,2.86143833,1.51288822,0.60811596,1.54861401,1.57234365,1.29906721,2.02527255,2.57146317,1.76438854,1.67666078,3.16941541,1.52628048
ENSG00000235065.1,1.07198303,0.57759232,1.10013085,1.02300175,1.29175851,0.55892125,0.76169201,0.52747558,0.42946639,0.84011993,1.20353178,0.89085583,0.22132522,0.36615283,0.61029134,0.34226045,0.40720881,0.71055323,0.47287196,0.40839564,0.4486392,0.62180192,0.62541702,0.68932224,0.90482019,0.83245235,1.10128664,0.74460774,0.81419069,0.68511046,0.92289099,0.90546278,1.07356349,2.83563378,0.71519329,1.55868345,1.2628473,0.91516015,1.54470111,0.47414447,0.41982159,0.78216122,0.77535002,0.81577514,1.03198706,1.52782543,0.881848,0.56783355,0.85334007,0.75877944
ENSG00000235510.1,1.72548947,1.67863653,2.30203592,3.59322124,3.33902337,1.94924815,3.26739032,2.28633612,2.12411291,2.12420192,1.15127018,2.33015705,4.81650499,2.01992602,5.04095277,3.81964676,2.94357997,1.30098541,4.45270405,2.73463166,3.58444217,5.13945312,3.43531653,3.48583479,3.12813722,4.79026822,3.23869272,2.55973554,2.78271488,3.28884977,4.72801134,1.76837813,2.01405273,3.8875277,2.99309967,3.26156229,4.08389746,5.74494809,4.24239912,5.86271954,2.63544393,4.84709364,7.70653525,1.13801231,1.32353037,3.02872883,5.21491231,3.98895034,6.12213775,3.84403682
ENSG00000237310.1,1.45068929,0.93145676,2.66119615,2.05682893,5.74818467,1.61540073,2.74702816,1.82279096,1.92319967,3.17151757,2.54078932,1.41052173,2.99813713,2.43023156,4.74671049,4.26505117,2.4747876,1.19796205,1.9757729,3.23313222,2.18843786,2.48864705,1.27218799,1.97063189,2.04167358,4.97319625,2.53962873,2.08189763,4.24937178,1.66613191,3.63911358,3.00004414,2.99583171,5.03162028,4.57531061,2.56521679,2.12069054,5.3422859,4.0338332,3.52615021,1.00235182,3.65175698,3.27370012,0.59798332,4.09959017,1.69758381,2.22592069,3.71044679,4.61097119,2.84542291
ENSG00000240891.5,1.81323771,1.32267612,1.52495788,1.79059009,2.26276455,1.87452808,1.07539879,1.90765488,1.56496396,2.22114899,1.14954937,1.46015745,1.75275668,1.64215514,2.91905667,2.98079582,1.32766238,0.96091785,1.56355106,2.24010664,1.66130412,1.54892834,0.97688024,1.072037,2.24723245,3.17466668,1.86447618,1.10479161,3.06098055,2.164764,2.3601494,1.80736806,1.79026321,4.31610433,2.30016042,1.66455168,1.18615421,2.11970271,3.85416649,1.31506356,2.24827587,2.1627063,1.74268329,1.40108288,1.50185581,1.60507796,1.69863252,1.30325409,1.95193542,1.86648855
ENSG00000241399.5,10.6644353,14.10120597,9.78868984,11.04299465,6.02735175,16.00216222,15.31561714,9.09097931,11.96445946,14.64432985,10.50964882,7.55451212,14.99933301,10.18121343,11.5693268,17.52737478,26.56804762,25.22718274,9.21193747,12.04391343,13.88679706,20.69665795,34.87874975,18.01189167,6.91056723,6.68323902,12.63238416,13.98635678,6.02650963,11.29307303,12.87576432,13.44991831,9.59257484,9.14667359,10.50791659,10.47337804,10.90640852,12.3015797,5.65492097,3.96424977,7.2425664,11.17911031,8.78476339,7.67062188,9.67388305,10.5307477,12.05796011,18.93010771,7.68753958,10.19929914
ENSG00000242612.5,13.38202987,15.92167401,11.86036475,8.86411454,15.55475619,10.57312439,9.62487699,21.82311153,22.06434662,17.15816899,9.00067883,18.0701879,21.50000495,22.31266233,16.89240686,13.3864853,18.0339756,19.11532073,11.86522853,19.04984117,17.2035883,16.63107469,23.52988952,22.66086494,18.02842844,10.61919838,15.30945216,17.83548984,13.79933235,26.49048172,21.64233917,18.96034949,23.56295682,27.47087579,12.39011385,11.42417124,20.04251748,17.53642416,28.39567273,16.43348477,25.40597583,16.33135587,13.20324647,25.885239,12.12694652,10.50452564,14.23467489,13.90143034,18.74425359,18.5994201
ENSG00000243056.1,6.71704833,5.492421,8.09807487,4.04352178,5.01440267,6.97062745,12.93278093,14.42597199,8.85657902,5.12536989,8.03681553,8.54274019,5.08151196,2.88307421,4.99008121,11.68523086,5.57293744,4.23315603,7.11061539,5.27781932,4.17740292,8.86922606,5.64266899,7.34462381,7.03110134,8.32126079,4.2966849,8.39069167,5.85800972,4.70951474,7.96286502,11.34886005,11.45137965,12.13234948,11.12873127,13.27220306,21.96539102,9.09320753,10.68478815,14.19283278,3.25693722,13.60706277,4.15726752,5.6544472,7.5287698,9.1481588,7.16886442,7.63939814,20.19559757,7.19248242
ENSG00000243649.7,71.44724616,92.01336141,59.48148864,74.88792404,72.10705241,63.84382575,82.0267005,62.57863193,82.82407108,97.24534641,79.71355157,69.99823503,79.95479114,88.63986771,63.93281248,50.71549461,131.7763212,103.81934754,66.09869023,87.34697836,67.57114305,83.14236461,126.28355790000002,98.42390312,69.46951852,53.53504779,67.34643417,95.69736294,64.42580528,93.11664032,79.13000699,94.93587979,99.33312677,191.54563059,57.82361239,95.2072071,72.61844888,101.78902796,69.4252848,56.93257433,55.93820596,61.52742336,57.5468919,124.0011818,84.20890368,88.18552151,77.29472848,82.40295117,67.67003818,62.62929385
ENSG00000243955.4,719.56466884,912.33734157,724.20670188,511.76172074,735.25391354,913.4068625,559.35776629,349.76315986,694.54187169,283.77493210000006,298.65405921,673.85288228,843.30559666,1083.49013893,758.67180225,752.40200341,473.37071691,192.93542533,595.26064707,631.95519604,901.73117775,570.16154841,382.49253255,602.0520676,700.03788241,490.90555379,949.1145244,186.58775975,702.35732563,489.29653334,756.92848225,668.66590517,380.43368674,688.73222653,856.50521844,585.21682826,41.68838195,554.20605512,1138.4247785,613.02705778,1275.86066256,727.20711832,751.76234433,755.18075433,529.60923221,137.82664680000002,617.88809978,578.80533212,429.10855256,740.49874132
ENSG00000248487.7,4.01074717,3.00610061,3.36947842,3.13811289,4.3636712,4.10421774,4.24487951,4.38757589,4.02409255,4.29319068,4.76684192,3.44326269,3.80199143,4.39493982,3.48389615,4.29564694,4.08913436,2.12897048,3.73097569,4.40510867,5.34429145,3.80062698,3.60722682,3.99302522,5.50065297,4.28864948,4.24500904,3.73958951,2.87317783,3.74322893,4.41793144,3.74388682,5.33146744,7.59772384,3.77924889,5.79500484,6.91014389,4.17949841,6.75918384,5.33815843,4.61221159,4.20632409,3.10523121,4.71194763,4.16263805,4.41707311,3.17830636,4.04273546,6.45285248,4.08426277
ENSG00000250056.4,31.88712389,22.98434185,17.41007367,16.84638924,16.25119731,31.00553613,40.71063058,8.62267077,21.10181759,19.25996241,13.70113371,19.72044106,19.68712453,7.89208948,14.77154871,20.95712902,26.26106495,7.14344502,24.26190713,32.22471531,20.49094464,27.28138264,29.18059089,16.74524348,17.50731013,27.45312152,12.61501407,20.86139863,18.62613569,23.04970666,36.08924231,34.85911624,18.04407874,5.27432274,19.78711293,19.65362085,17.505643399999997,26.420407300000004,14.74948342,33.94749722,13.37748742,23.69259786,27.98825167,10.18849354,11.74940613,19.13581814,21.56148562,42.12952152,20.21799642,18.91556486
ENSG00000250479.7,60.16413848,65.32774483,59.87691353,86.58106067,113.81317195,48.57047273,40.55659963,54.51850799,68.19429687,72.92815003,36.4024118,85.36249382,86.77820503,69.37139915,73.68370553,60.785834,41.67153493,37.980529,73.04089862,53.08993303,91.63740625,31.40328317,27.0587711,50.41830484,89.53033809,65.51481637,76.39793108,99.01053816,48.3615302,78.31654131,81.02791018,55.44849942,50.91668849,149.94114623,49.91293816,47.57293405,129.94130355,70.79874079,146.44313182,91.32193767,66.54855809,61.84404555,59.3869663,52.56801026,36.02041174,31.93267498,62.84506163,38.72988712,150.89418994,66.19792716
ENSG00000250799.8,45.65846688,41.27791207,22.29164811,36.14513456,27.91907585,37.31111998,28.25142476,34.33819985,42.33262579,19.9333656,21.07046273,26.12383357,41.12021783,40.28339349,39.11808885,34.61611697,19.90193967,24.12497569,34.15270567,97.3562292,35.8234842,46.74756268,24.46148316,35.11868849,50.24350002,38.89959522,44.70778896,32.00718787,46.54292817,33.82757799,48.84159267,47.60807961,35.53546811,56.70086035,43.50356444,42.10798232,33.09994483,48.25831615,45.37135313,49.35302478,38.07426321,39.55115651,39.51950013,40.34318234,43.17661695,39.23059634,42.23254938,35.27239372,33.45823381,48.60105973
ENSG00000254211.4,36.80443707,22.0383526,20.34080526,27.13114222,29.60667296,20.75421578,20.42154705,37.28192769,15.78202483,10.01801525,20.49921382,26.35811827,18.32763056,30.59056785,28.24961995,28.95208905,6.23424645,5.87297943,27.52714591,13.33337401,13.4737027,22.12358733,5.44189757,16.51384084,44.78054537,37.0455066,24.0402185,32.72300271,44.33812144,12.4391717,11.49958064,37.93441029,18.27268235,39.14675089,19.58968126,20.3116339,17.55463254,24.50820964,24.0513019,25.01686951,20.60299017,12.26921968,18.09413577,26.3649188,23.4739992,37.1363768,17.17223703,12.25718559,28.51703492,20.85715109
ENSG00000255198.4,2.80791312,0.96818637,3.75403846,1.76379613,5.63342962,1.65198401,4.66208046,4.28736313,1.48091859,3.92297382,1.95648024,2.22713958,3.12908083,0.97564234,3.59972211,6.44197117,2.32964293,1.403751,3.56692213,3.87271737,0.91415511,1.1524777,2.42618673,1.83225022,4.17139743,4.87391284,2.796837,2.95733985,3.34566864,2.91832041,3.92310974,1.37900941,3.44663666,7.24924213,5.01644196,2.38397079,5.14639966,4.12395836,9.11340367,3.38143788,0.41361733,3.11204729,2.84072208,1.69953154,4.13253995,3.57000952,1.81790256,3.11189573,5.74498246,3.61487484
ENSG00000255974.5,593.40614756,1241.59281397,696.15725705,621.00014882,86.23575707,630.60673796,214.55147432,1173.10894025,734.37472119,354.6670499,610.95310524,790.97016242,898.21251273,633.68830353,312.12212683,401.59077088,68.12667813,17.91882977,384.77059222,367.55520325,554.76704689,649.69374021,215.67781926,576.98122503,620.97124537,795.12648659,234.37811884,434.58961643,313.64505073,281.83546236,477.90017285,267.78169272,316.18206365,328.7699602,917.88613225,567.38750169,186.61605898,528.12187489,1334.1383568,794.33856318,549.6343057999999,680.53358348,191.16638293,538.80543563,203.40081757,307.44518302,722.4281695000002,1051.34101428,841.85088502,532.26772586
